year_month,destination_region,origin_country,arriving_passengers
2014-11,UNKNOWN,BRASIL,790595
2014-11,UNKNOWN,CHINA,1127
2014-11,UNKNOWN,COLÔMBIA,138
2014-11,UNKNOWN,COREIA DO SUL,1454
2014-11,UNKNOWN,COSTA RICA,273
2014-11,UNKNOWN,CUBA,92
2014-11,UNKNOWN,EMIRADOS ÁRABES UNIDOS,2906
2014-11,UNKNOWN,EQUADOR,598
2014-11,UNKNOWN,ESPANHA,3255
2014-11,UNKNOWN,ESTADOS UNIDOS DA AMÉRICA,5159
2014-11,UNKNOWN,GUIANA FRANCESA,212
2014-11,UNKNOWN,PANAMÁ,150
2014-11,UNKNOWN,PARAGUAI,1009
2014-11,UNKNOWN,PERU,733
2014-11,UNKNOWN,QATAR,2262
2014-11,UNKNOWN,REPÚBLICA DOMINICANA,4254
2014-11,UNKNOWN,SINGAPURA,1864
2014-11,UNKNOWN,SURINAME,120
2014-11,UNKNOWN,TURQUIA,3685
2014-11,UNKNOWN,UNKNOWN,399
2014-11,UNKNOWN,VENEZUELA,1373
2014-12,Central-West,ARGENTINA,1390
2014-12,Central-West,CUBA,197
2014-12,Central-West,ESTADOS UNIDOS DA AMÉRICA,14129
2014-12,Central-West,FRANÇA,2862
2014-12,Central-West,PANAMÁ,4310
2014-12,Central-West,PERU,315
2014-12,Central-West,PORTUGAL,6050
2014-12,Central-West,REPÚBLICA DOMINICANA,76
2014-12,North,BRASIL,218
2014-12,North,CUBA,513
2014-12,North,ESTADOS UNIDOS DA AMÉRICA,7970
2014-12,North,GUIANA FRANCESA,539
2014-12,North,PANAMÁ,2025
2014-12,North,PORTUGAL,3328
2014-12,North,SURINAME,1468
2014-12,North,VENEZUELA,295
2014-12,Northeast,ALEMANHA,3101
2014-12,Northeast,ARGENTINA,451
2014-12,Northeast,CABO VERDE,333
2014-12,Northeast,CHILE,1073
2014-12,Northeast,COLÔMBIA,170
2014-12,Northeast,CUBA,475
2014-12,Northeast,ESPANHA,3146
2014-12,Northeast,ESTADOS UNIDOS DA AMÉRICA,6746
2014-12,Northeast,ITÁLIA,957
2014-12,Northeast,PANAMÁ,1538
2014-12,Northeast,PORTUGAL,23661
2014-12,South,ARGENTINA,15130
2014-12,South,CHILE,2923
2014-12,South,ESTADOS UNIDOS DA AMÉRICA,4376
2014-12,South,PANAMÁ,3571
2014-12,South,PARAGUAI,100
2014-12,South,PERU,4905
2014-12,South,PORTUGAL,3057
2014-12,South,URUGUAI,1582
